user_name,english,universal,username,language,"Types of accounts (1 bots; 2 media; 3 government organisations, corporate agency accounts; 4 accredited community members, opinion leaders, etc.)",Certified or not,note
1479842766465208321,1.2,1,Andreeaindeed,en,,,
1497656915656167432,1.2,0.7,4_boycott,en,,,
814234478788931584,1.2,0.4,macmiz16,en,,,
26417015,1.2,1.6,tenej_jen,en,,,
1499927209582243855,1.2,1.2,Jaskow5,en,,,
609044656,1.2,0.8,Freecitizen864,en,,,
3230917482,1.2,1.4,HamiltonJamesE,en,,,
26353005,1.2,1.1,bo_palinic,en,,,
402495326,1.2,1,4tybin,en,,,
152237175,1.2,1.2,arsenal_25,en,,,
778720126308790273,1.2,1.5,DBootcheck,en,,,
150397339,1.2,1.8,LucioQuincioC,es,,,
712561242347610112,1.2,1,CorwinEredar,en,,,
3275032622,1.2,1.4,blanks_diane,en,,,
3255424620,1.2,1.8,cheezehao1,en,,,
1211725207448145920,1.2,0.8,teframendos,en,,,
381309881,1.2,0.8,Potter8833,en,,,
245960120,1.2,0.2,Rog_2,it,,,
163135330,1.2,2,drkarajan,en,,,
3105509838,1.2,0.6,BogeyInTheDark,en,,,
1399411106570018817,1.2,1.9,MagnumSilentium,en,,,
2266541233,1.2,1,FlaniganColette,en,,,
1375108792204034048,1.2,1.4,AllenHernaman,en,,,
14454958,1.2,0.8,tietoukka,en,,,
120460831,1.2,1.3,Cincus,en,,,
296793371,1.2,1,EugeneDark,uk,,,
45715838,1.2,1.6,peterjukes,en,,,
1284574802334953472,1.2,0.7,YesQuake,en,,,
896427912433463296,1.2,0.6,Chao_S_eeN,en,,,
142535879,1.2,1.3,Phostir,en,,,
2466642260,1.2,1,SaraNeto57,en,,,
1208844703493439488,1.2,0.9,justcame2flame,en,,,
2341257349,1.2,0.8,Ow_My_Back_,en,,,
1497320723014197252,1.2,1.2,dragosmihai78,en,,,
108080165,1.2,0.4,Xico_Ze,en,,,
1267564375,1.2,0.8,sonokocentral,en,,,
1506057644,1.2,1.2,interimspace,en,,,
785115692962029568,1.2,1.7,LuisdeLamar305,en,,,
1014050905,1.2,1.4,BryanVicBC,en,,,
1403553384876195842,1.2,1.2,twolilsZ,en,,,
722633131245744128,1.2,1.6,es9876543210,en,,,
270547605,1.2,0.6,musketeiro,en,,,
912000926826815491,1.2,0.8,Rosabianca123,it,,,
1439118374018113543,1.2,0.6,helenbmB1,en,,,
978930973,1.2,1,vuance,uk,,,
803184176207892480,1.2,1.4,bzswirl,en,,,
3907361955,1.2,1,kaleygh78,en,,,
1505200909436997637,1.2,1,StaseExtasis,en,,,
1022532822651654145,1.2,1.8,vickija83486682,en,,,
973959638,1.2,0.6,ITsutumi,en,,,
1245801074,1.2,1.2,Kierceldwen,en,,,
24388245,1.2,0.4,atlantidelibri,it,,,
1452558403,1.2,2.2,RayvzBlanca1,en,,,
964231818995171328,1.2,1,nana77marie,en,,,
3294216868,1.2,2,awoolplan,en,,,
1412699474527494150,1.2,1.2,ChristianPiep15,en,,,
298775081,1.2,0.6,pfgraca,en,,,
2373674930,1.2,0.7,chyvak1831,uk,,,
1372741945215291394,1.2,2.1,Maria08909197,en,,,
1446569588448235521,1.2,1.4,AnTaiwanese,en,,,
1453449417219059721,1.2,1.2,ElisabettaTova1,en,,,
775018086642569218,1.2,1.5,Kveldulf7,en,,,
217739228,1.2,1.1,diogenes020,en,,,
1308386893,1.2,0.6,a_deutschmann,en,,,
97681471,1.2,1,Magda_mavi,it,,,
76949254,1.2,0.6,LE_GEANT_VERT,en,,,
823997756,1.2,0.8,allsnarkasm,en,,,
2351339382,1.2,1,myrobob,en,,,
144365572,1.2,1,MrConnieS,en,,,
1425962112149426178,1.2,1.6,FrankDaniel715,en,,,
1497608520862253057,1.2,1.1,newsjustthenews,en,,,
386872166,1.2,1.6,d_w4y,en,,,
344154685,1.2,1,murftaz,en,,,
241022156,1.2,0.6,Ogisslen,en,,,
165912246,1.2,1.2,NOLAUSA,en,,,
703223386,1.2,1.6,Sarah07909750,en,,,
1339719133311750144,1.2,0.8,roboticpotato0,en,,,
1380531952848154629,1.2,0.2,YuriyKoshulap,en,,,
2984351543,1.2,0.4,mariaIpedraja,es,,,
289427111,1.2,0.7,pgmalusardi,it,,,
15367365,1.2,1.3,chloedancer,en,,,
142455051,1.2,1.8,wanderingmagus,en,,,
1043599216193495047,1.2,0.7,greendreamz1,en,,,
16185879,1.2,1.2,Euan_MacDonald,en,,,
1440997706281914368,1.2,1.4,CuteBrute203,en,,,
16187539,1.2,1,writewhale,en,,,
14834573,1.2,4.1,Baranduyn,en,,,
900196646537101312,1.2,3.8,Meidas_LoisLane,en,,,
442477600,1.2,0.9,LuzetteH,en,,,
2504949042,1.2,0.4,dfourtune,fr,,,
1088503948842029057,1.2,1.4,JoAnnFontana1,en,,,
613381207,1.2,0.2,PartNumber_0102,en,,,
14972849,1.2,3.9,MizBlueBalls,en,,,
2671777180,1.2,1,jo8cakelegend,en,,,
497848006,1.2,0.8,EnricaPiccardi,it,,,
visegrad24,1.2,3.2,visegrad24,en,,,
jimsciutto,1.2,1.8,jimsciutto,en,,,
mannocchia,1.2,1,mannocchia,it,,,
GoncharenkoUa,1.2,2,GoncharenkoUa,en,,,
IKoshiw,1.2,2.9,IKoshiw,en,,,
ilario82,1.2,1.2,ilario82,it,,,
EuromaidanPR,1.2,1.9,EuromaidanPR,en,,,
GlasnostGone,1.2,1.2,GlasnostGone,en,,,
Angelo4justice3,1.2,1.9,Angelo4justice3,en,,,
Billbrowder,1.2,1.5,Billbrowder,en,,,
agent_of_change,1.2,1.4,agent_of_change,en,,,
KhalilovaGulsum,1.2,3.2,KhalilovaGulsum,tr,,,
DickBerlijn,1.2,2.2,DickBerlijn,nl,,,
martaottaviani,1.2,1,martaottaviani,it,,,
yermolenko_v,1.2,2.8,yermolenko_v,en,,,
olgarusu,1.2,0.5,olgarusu,es,,,
KremlinTrolls,1.2,2,KremlinTrolls,en,,,
__Ilich__,1.2,0.8,__Ilich__,es,,,
B52Malmet,1.2,1.8,B52Malmet,en,,,
MaxBlumenthal,1.2,1.6,MaxBlumenthal,en,,,
MikhailLulu,1.2,1.8,MikhailLulu,en,,,
derflecha,1.2,0.8,derflecha,pt,,,
Litteralis,1.2,0.6,Litteralis,uk,,,
OMarkarova,1.2,2.5,OMarkarova,en,,,
Justin_Ling,1.2,1.7,Justin_Ling,en,,,
xcvbnm67890,1.2,2,xcvbnm67890,ja,,,
tradori,1.2,0.2,tradori,it,,,
InfraHaz,1.2,1.4,InfraHaz,en,,,
mariosabinof,1.2,1.4,mariosabinof,pt,,,
matteograndi,1.2,0.6,matteograndi,it,,,
nevsinmengu,1.2,1.4,nevsinmengu,tr,,,
HopkoHanna,1.2,2,HopkoHanna,en,,,
domdyer70,1.2,1.6,domdyer70,en,,,
niporwifi,1.2,0.4,niporwifi,es,,,
jakluge,1.2,1.7,jakluge,en,,,
armyinformcomua,1.2,2.1,armyinformcomua,en,,,
2022Kharkiv,1.2,1.3,2022Kharkiv,en,,,
YanaSuporovska,1.2,0.6,YanaSuporovska,uk,,,
real_b4_,1.2,1,real_b4_,en,,,
marcelbar8,1.2,0.7,marcelbar8,nl,,,
MaBuddytango,1.2,1,MaBuddytango,es,,,
GustavKovacs,1.2,1.2,GustavKovacs,fr,,,
navedelmisterio,1.2,1.2,navedelmisterio,es,,,
DrLiMengYAN1,1.2,1.2,DrLiMengYAN1,en,,,
melissakchan,1.2,2,melissakchan,en,,,
EricNaulleau,1.2,0.7,EricNaulleau,fr,,,
AnAthenianToLDN,1.2,0.8,AnAthenianToLDN,el,,,
rojas1977,1.2,0.8,rojas1977,es,,,
Cri_Giordano,1.2,0.4,Cri_Giordano,it,,,
MariaRi08686646,1.2,0.5,MariaRi08686646,it,,,
UkrainianBread,1.2,0.3,UkrainianBread,uk,,,
Hibai_,1.2,0.7,Hibai_,es,,,
GemmaSerranoM1,1.2,0.6,GemmaSerranoM1,es,,,
NathalieTocci,1.2,2,NathalieTocci,it,,,
gheliason,1.2,2,gheliason,en,,,
cris_cersei,1.2,0.8,cris_cersei,it,,,
gianlucac1,1.2,1,gianlucac1,it,,,
Navsteva,1.2,1.6,Navsteva,en,,,
peterjukes,1.2,1.7,peterjukes,en,,,
NTarnopolsky,1.2,1.6,NTarnopolsky,en,,,
bctallis,1.2,1.2,bctallis,en,,,
mariolavia,1.2,0.8,mariolavia,it,,,
frikislavia,1.2,1.2,frikislavia,es,,,
MarkRuffalo,1.2,1.4,MarkRuffalo,en,,,
RockStroke,1.2,0.9,RockStroke,es,,,
IlhanMN,1.2,1.4,IlhanMN,en,,,
usuprun,1.2,2.5,usuprun,en,,,
AnnalisaNocera1,1.2,0.5,AnnalisaNocera1,it,,,
AndrewBuncombe,1.2,2.3,AndrewBuncombe,en,,,
OSINT_Amateur,1.2,1.3,OSINT_Amateur,en,,,
Angela_Inca,1.2,0.4,Angela_Inca,en,,,
michael_brodsk,1.2,2.1,michael_brodsk,en,,,
Nurgago,1.2,0.6,Nurgago,es,,,
Guderian_Xaba,1.2,2.2,Guderian_Xaba,en,,,
lrozen,1.2,1.8,lrozen,en,,,
EmilioOrdiz,1.2,0.2,EmilioOrdiz,es,,,
MEvstatieva,1.2,0.8,MEvstatieva,en,,,
DrJadeMcGlynn,1.2,1.8,DrJadeMcGlynn,en,,,
Soulful70,1.2,0.7,Soulful70,es,,,
Miguel_100001,1.2,1,Miguel_100001,pt,,,
CMonteroOficial,1.2,0.9,CMonteroOficial,es,,,
exiledvilciens,1.2,0.5,exiledvilciens,ru,,,
Giovaguerrato,1.2,0.5,Giovaguerrato,it,,,
tashecon,1.2,1.9,tashecon,en,,,
KatjaBody,1.2,0.4,KatjaBody,en,,,
Rigsector,1.2,0.4,Rigsector,ru,,,
OliverJia1014,1.2,0.5,OliverJia1014,en,,,
JeffLawsonOtt,1.2,1.8,JeffLawsonOtt,en,,,
TeitJuelJensen,1.2,1.4,TeitJuelJensen,en,,,
ALanoszka,1.2,1,ALanoszka,en,,,
Rconstantino,1.2,1.3,Rconstantino,pt,,,
APHClarkson,1.2,1.4,APHClarkson,en,,,
NocnaZ,1.2,0.8,NocnaZ,pl,,,
beatrizbecerrab,1.2,1,beatrizbecerrab,es,,,
sruotolo1,1.2,1.8,sruotolo1,it,,,
sovietvisuals,1.2,1.6,sovietvisuals,en,,,
HansJMelissen,1.2,0.8,HansJMelissen,nl,,,
MansRAD,1.2,1.2,MansRAD,sv,,,
UnicronPlanetM,1.2,1,UnicronPlanetM,it,,,
myshka_litak,1.2,0.2,myshka_litak,uk,,,
latectonia,1.2,0,latectonia,uk,,,
Francortescdp,1.2,1,Francortescdp,es,,,
scomma,1.2,1.2,scomma,th,,,
RespectIsVital,1.2,1.1,RespectIsVital,en,,,
assurdistan,1.2,0.8,assurdistan,it,,,
rshereme,1.2,3.2,rshereme,en,,,
JavierVillamor,1.2,0.8,JavierVillamor,es,,,
ssh_sveta,1.2,0.4,ssh_sveta,uk,,,
fbfsubstack,1.2,2,fbfsubstack,en,,,
tutvv1,1.2,0.4,tutvv1,uk,,,
Good__Bad,1.2,0.8,Good__Bad,uk,,,
GirautaOficial,1.2,0.6,GirautaOficial,es,,,
Pabriks,1.2,1.8,Pabriks,en,,,
maksm,1.2,1.5,maksm,en,,,
Viejo_Topo,1.2,1.6,Viejo_Topo,es,,,
mywildsense,1.2,0.4,mywildsense,uk,,,
jgotkowska,1.2,1.6,jgotkowska,en,,,
Fenix_Fatalist,1.2,0.8,Fenix_Fatalist,uk,,,
Famel_Zundapp,1.2,0.7,Famel_Zundapp,pt,,,
fiodoirmactire,1.2,0.4,fiodoirmactire,es,,,
144377653,1.1,1.2,ilyashev,en,,,
880555208,1.1,0.6,lacroix_michael,fr,,,
4473582389,1.1,1.4,Andy_Scollick,en,,,
1039616862718439424,1.1,0.9,existentialcyka,en,,,
1346914453686788098,1.1,0.6,LisanowIKnow,en,,,
1663513891,1.1,0.8,rogierzelle,en,,,
1063783830,1.1,0.7,johnstojo,en,,,
3365636475,1.1,2,AasaRaiko,en,,,
798711382044708864,1.1,0.6,ItWasACoup,en,,,
2313348246,1.1,0.9,TimothyL0W3,en,,,
2865750490,1.1,0.6,danica_thanki,en,,,
37593470,1.1,4.4,TabithaStevens8,en,,,
629751550,1.1,1.6,Mykiwitwit,en,,,
1267596780004356097,1.1,0.6,Skel531,en,,,
144278366,1.1,0.8,Slattecity,en,,,
829504380030242817,1.1,1.9,redboybroken,en,,,
523622840,1.1,0.8,BLFortino,en,,,
1240266389090435072,1.1,1,Dubliner112,en,,,
966592213,1.1,1.1,BomprezziMarco,it,,,
1305865621880569856,1.1,0.9,JustmeAnybody,en,,,
2996048530,1.1,3.8,hollers_l,en,,,
736719148890329088,1.1,0.8,BrianTBrown2,en,,,
40827263,1.1,1.2,crisis2peace_,en,,,
85844581,1.1,1.3,FinchHaven,en,,,
1140183523,1.1,1.2,Santanumalbum,en,,,
1405506977460072454,1.1,1.6,_PORKSTER_,en,,,
33728922,1.1,1.2,AdrianaHamu,en,,,
1198369136746860544,1.1,1.4,bolivia73269891,en,,,
1006366477,1.1,1.5,bjen1234,en,,,
Euan_MacDonald,1.1,2,Euan_MacDonald,en,,,
KaminskiMK,1.1,2.6,KaminskiMK,en,,,
EerikNKross,1.1,0.8,EerikNKross,en,,,
Nanisimo,1.1,0.6,Nanisimo,es,,,
OxfordDiplomat,1.1,2.2,OxfordDiplomat,en,,,
ArfArts,1.1,1.8,ArfArts,uk,,,
A_SHEKH0VTS0V,1.1,2.5,A_SHEKH0VTS0V,en,,,
RVAwonk,1.1,1,RVAwonk,en,,,
danriversitv,1.1,3,danriversitv,en,,,
fascinatorfun,1.1,0.8,fascinatorfun,en,,,
UKRinLTU,1.1,1,UKRinLTU,en,,,
DMokryk,1.1,2.4,DMokryk,en,,,
TomokoShimoyama,1.1,1.3,TomokoShimoyama,ja,,,
MichaelShchur,1.1,1.4,MichaelShchur,uk,,,
Cyberspec1,1.1,3.3,Cyberspec1,en,,,
lucianocapone,1.1,0.4,lucianocapone,it,,,
paulmasonnews,1.1,1.4,paulmasonnews,en,,,
NPRinskeep,1.1,0.8,NPRinskeep,en,,,
ANFILOLI,1.1,0.4,ANFILOLI,en,,,
Consortiumnews,1.1,2.1,Consortiumnews,en,,,
Archer83Able,1.1,2,Archer83Able,en,,,
s_m_marandi,1.1,1.2,s_m_marandi,en,,,
JoyceKohTV,1.1,0.8,JoyceKohTV,en,,,
aagalloni,1.1,2.5,aagalloni,en,,,
despotica,1.1,2,despotica,fr,,,
ScottMorrisonMP,1.1,2.9,ScottMorrisonMP,en,,,
bonilcaricatura,1.1,1.3,bonilcaricatura,es,,,
W7VOA,1.1,1.2,W7VOA,en,,,
ZiaLulli1,1.1,0.8,ZiaLulli1,it,,,
YWNReporter,1.1,2.4,YWNReporter,en,,,
dariogallo,1.1,1.5,dariogallo,es,,,
Mark_DiDonato84,1.1,0.5,Mark_DiDonato84,it,,,
Ihorokisok,1.1,0.6,Ihorokisok,en,,,
HalynaYanchenko,1.1,2.3,HalynaYanchenko,en,,,
rainiero43,1.1,1.1,rainiero43,it,,,
ezraklein,1.1,2,ezraklein,en,,,
1497537778019717123,1,1.2,crispy1101,en,,,
1361724894044688384,1,0.8,A_n_a_KNOWS,en,,,
1375059635649007620,1,0.6,ElomyRuss,en,,,
6073052,1,0.4,Aontaithe2021,en,,,
869838487171862530,1,1.2,appliedsoft,en,,,
2801550721,1,1.1,TwPetrov,en,,,
1274286797204439043,1,1.3,FredoLives,en,,,
199219333,1,1.3,ShinKenRallis,en,,,
429189805,1,0.7,SunshineandHap,en,,,
615766863,1,1,chryslap,en,,,
1277689617794445313,1,1.4,Miguel_L71,en,,,
1100338489810391041,1,1.4,cathy39637692,en,,,
857802985468043265,1,1.4,ThanhHuongHW,en,,,
490384585,1,0.6,beezer16,en,,,
1499105642,1,1.6,sktaylor88,en,,,
49027043,1,0.9,Hauntedrose,en,,,
41199674,1,0.8,Justadutchguy,en,,,
1353202078873653250,1,0.8,greg_cu,en,,,
707236251045392384,1,1.3,babuchogath,en,,,
479601642,1,1.6,LexingtonBobby,en,,,
722774265896894464,1,1,KuyAurelian,en,,,
65579496,1,0.8,Sneekyboy,en,,,
23518842,1,0.6,rockapepolitics,en,,,
255223525,1,0.7,edglasgow59,en,,,
1356229535306571778,1,1.2,CharenteMec,en,,,
1031151882,1,0.8,GuerraSoraya,es,,,
2166270213,1,1.4,bellairyna,en,,,
708250102926852096,1,1.2,BoteroStar,en,,,
1284946404935438338,1,0.8,Telle49416462,en,,,
1127858750977708033,1,1.2,wisernotolder57,en,,,
156085916,1,1.2,ibodd,en,,,
3084071431,1,1.6,thopeand,en,,,
971383663819743232,1,0.8,rabid_rabitt,en,,,
1329304989903286272,1,1,BruinMarite,en,,,
339907617,1,0.9,Thomas564,en,,,
440129638,1,0.1,SoloCristy,it,,,
746057190113312768,1,1.8,amdalvord,en,,,
412474587,1,0.8,moveebuff1953,en,,,
1674065839,1,0.7,IgorBuznytsky,en,,,
1233543129187389449,1,0.5,MsWoofs,en,,,
1433091840140587013,1,0.8,Manolo15436634,es,,,
182765446,1,1,ValodyaWare,en,,,
1183811270740512769,1,1.5,williamjohnand1,en,,,
1421083481652793345,1,0.9,HogansHero6,en,,,
29735745,1,0.8,ldaverio,en,,,
916530447328219136,1,1.1,Banana_smolcat,en,,,
1356094703381356554,1,1,mr_a_ghosh,en,,,
1162109885405900802,1,1,Conni761,en,,,
257442482,1,1.2,khorben,en,,,
2401971236,1,1.2,NatallkaUKR,en,,,
2744917038,1,1.6,airani_13111978,en,,,
19449143,1,1.2,soapyjoes,en,,,
112699325,1,0.8,Cutwitts,en,,,
541692979,1,0.8,annoupanoux,it,,,
810267654145589248,1,0.3,Tommy_2Tall,en,,,
1303349962856595461,1,1.1,TLlanelli,en,,,
1601444113,1,1,Mr_Kevin_1997,en,,,
34593868,1,1,FransZoveel,en,,,
400067888,1,0.6,peacelily01,en,,,
861268464308244481,1,1,lolalolajoaquin,en,,,
825568519374790656,1,3.7,MColvinMcKenzie,en,,,
1483134611744075776,1,0.8,Astral_Monk,en,,,
1102749780,1,1,DebbieNester1,en,,,
1058365023427481601,1,1.2,OtanoMarfa,en,,,
175123788,1,1,violettajerez,en,,,
2409040759,1,0.6,LadyReineDK,en,,,
797588459212931072,1,0.8,Ari_K1000,en,,,
744784540862840832,1,1,Jafferau67,en,,,
140672475,1,1,mmshowalter1,en,,,
2945622291,1,1.2,stefano_ticci,it,,,
603646548,1,4.4,SophiFrost,en,,,
1262952979470135297,1,0.2,VReekaaa,en,,,
229075850,1,1.4,DianeLBW,en,,,
1498804794160463877,1,1,jmgtzavi,en,,,
navalny,1,1.1,navalny,ru,,,
tedlieu,1,1.6,tedlieu,en,,,
Osinttechnical,1,2.3,Osinttechnical,en,,,
AsamiTerajima,1,2.9,AsamiTerajima,en,,,
Mylovanov,1,2.6,Mylovanov,en,,,
MoonofA,1,2.1,MoonofA,en,,,
OlgaNYC1211,1,1.2,OlgaNYC1211,en,,,
YourAnonNews,1,1.4,YourAnonNews,en,,,
OlenaHalushka,1,1.6,OlenaHalushka,en,,,
Amb_Ulyanov,1,2.3,Amb_Ulyanov,en,,,
RWApodcast,1,2,RWApodcast,en,,,
IntelCrab,1,1.4,IntelCrab,en,,,
nemapovnovazhen,1,1,nemapovnovazhen,uk,,,
sarahrainsford,1,1.7,sarahrainsford,en,,,
WCKitchen,1,1.4,WCKitchen,en,,,
_Tymoshenko,1,1,_Tymoshenko,uk,,,
Dereckb,1,0.8,Dereckb,es,,,
MrOlmos,1,1.6,MrOlmos,en,,,
DrGJackBrown,1,1.2,DrGJackBrown,en,,,
Abraxas1789,1,0.4,Abraxas1789,fr,,,
OstapYarysh,1,1.4,OstapYarysh,en,,,
fpleitgenCNN,1,1.6,fpleitgenCNN,en,,,
LeoFerrarin,1,0.4,LeoFerrarin,it,,,
Arkirito,1,0.4,Arkirito,ru,,,
chavodeltoro,1,1.2,chavodeltoro,es,,,
katestarbird,1,0.9,katestarbird,en,,,
p8CntcBCrbZpMyB,1,1.4,p8CntcBCrbZpMyB,en,,,
rulajebreal,1,1,rulajebreal,en,,,
Ideias_Radicais,1,1,Ideias_Radicais,pt,,,
ngiocoli,1,0.4,ngiocoli,it,,,
BonnieGlaser,1,1.2,BonnieGlaser,en,,,
aschapire,1,0.8,aschapire,es,,,
brycewilsonAU,1,3.6,brycewilsonAU,en,,,
AKurkov,1,1.7,AKurkov,en,,,
oonuch,1,1.3,oonuch,en,,,
ptuxerman,1,1.9,ptuxerman,ru,,,
PopovaProf,1,1.7,PopovaProf,en,,,
tomvandeweghe,1,1.2,tomvandeweghe,nl,,,
MPrepuce,1,3.6,MPrepuce,en,,,
eclecticbrotha,1,1.3,eclecticbrotha,en,,,
heyheyafra,1,0.4,heyheyafra,zh,,,
ciftlers76,1,0.8,ciftlers76,tr,,,
TheOvalPawffice,1,1.6,TheOvalPawffice,en,,,
jaketapper,1,1.8,jaketapper,en,,,
StevenGWalker74,1,1,StevenGWalker74,en,,,
antoniopolito1,1,1,antoniopolito1,it,,,
pabloharour,1,1.6,pabloharour,es,,,
jitorreblanca,1,0.4,jitorreblanca,es,,,
markmackinnon,1,1.6,markmackinnon,en,,,
naroh,1,0.4,naroh,es,,,
KyleWOrton,1,1.6,KyleWOrton,en,,,
leloveluck,1,1.4,leloveluck,en,,,
LaPiramide__,1,0.4,LaPiramide__,it,,,
Mallou212,1,0.8,Mallou212,en,,,
luciodigaetano,1,0.4,luciodigaetano,it,,,
EricTopol,1,1.3,EricTopol,en,,,
nicolasdepedro,1,0.8,nicolasdepedro,es,,,
Dayrabekov,1,1.4,Dayrabekov,en,,,
uncle_authority,1,1.5,uncle_authority,en,,,
BretDevereaux,1,1.2,BretDevereaux,en,,,
rodriguezcoello,1,0.2,rodriguezcoello,es,,,
FyodorKoba,1,0.4,FyodorKoba,es,,,
JWKeady,1,0.7,JWKeady,en,,,
Gio1ng,1,0.4,Gio1ng,it,,,
BidenSquadron,1,3.4,BidenSquadron,en,,,
BFriedmanDC,1,0.8,BFriedmanDC,en,,,
tuka_george,1,1.4,tuka_george,uk,,,
lopatonok,1,1.4,lopatonok,en,,,
KovalskaInna,1,1.7,KovalskaInna,es,,,
Aly_shkrum,1,1.5,Aly_shkrum,en,,,
th_alys,1,0.6,th_alys,el,,,
natizer_,1,0.6,natizer_,it,,,
DenisRogatyuk,1,2,DenisRogatyuk,en,,,
mdmitri91,1,2.2,mdmitri91,en,,,
jmangues,1,0.2,jmangues,ca,,,
OAJonsson,1,0.6,OAJonsson,sv,,,
tinso_ww,1,2.2,tinso_ww,en,,,
annaPHd9pj,1,0.6,annaPHd9pj,ja,,,
itsmecalcifer1,1,1.2,itsmecalcifer1,fr,,,
PamKeithFL,1,1.1,PamKeithFL,en,,,
SR_BRUS,1,0.6,SR_BRUS,es,,,
Emran_Feroz,1,2.1,Emran_Feroz,en,,,
CesarCalderon,1,0.5,CesarCalderon,es,,,
LaylaMoran,1,1.4,LaylaMoran,en,,,
2356310243,0.9,1.4,FerberFerberpa,en,,,
760651402741944320,0.9,0.5,MSchmitty86,en,,,
830467270015082499,0.9,1.2,CarrieSweet2017,en,,,
2798486046,0.9,0.8,A_Woronecki,en,,,
922794040097206272,0.9,4.4,MaryFabulous3,en,,,
451048368,0.9,1,ljohn44,en,,,
2546129285,0.9,1,SybarisStudio,en,,,
1229113764848558080,0.9,0.6,LauraPh222,en,,,
124789611,0.9,1,redestflag,en,,,
560312267,0.9,1.2,efge92,en,,,
1262257822886252545,0.9,1.8,David___Mbugua,en,,,
624980762,0.9,0.2,IlMagodiIos,it,,,
14836055,0.9,0.8,mdtoorder,en,,,
961181422068293632,0.9,0.3,pavel_krupets,ru,,,
1489422588766007298,0.9,0.8,MiaAnderson94,en,,,
610225826,0.9,0.9,jan_jmw,en,,,
eugene_finkel,0.9,1.8,eugene_finkel,en,,,
SantiPalacios,0.9,1.7,SantiPalacios,es,,,
Levi_godman,0.9,1.6,Levi_godman,en,,,
k_sonin,0.9,1.2,k_sonin,en,,,
YourAnonCentral,0.9,1.1,YourAnonCentral,en,,,
antonio_bordin,0.9,0.4,antonio_bordin,it,,,
s_vakarchuk,0.9,1.6,s_vakarchuk,en,,,
AGHamilton29,0.9,0.8,AGHamilton29,en,,,
HawaiiDelilah,0.9,1,HawaiiDelilah,en,,,
Blake_Allen13,0.9,0.8,Blake_Allen13,en,,,
nicholadrummond,0.9,0.9,nicholadrummond,en,,,
nxthompson,0.9,1.4,nxthompson,en,,,
loogunda,0.9,1.7,loogunda,en,,,
jeffpropulsion,0.9,1.2,jeffpropulsion,en,,,
vpkivimaki,0.9,2,vpkivimaki,en,,,
MJRLdeGraaff,0.9,1.7,MJRLdeGraaff,nl,,,
HolodomorMuseum,0.9,2.8,HolodomorMuseum,en,,,
lusenok,0.9,0.6,lusenok,en,,,
FGoria,0.9,1.4,FGoria,en,,,
adrianzenz,0.9,3.2,adrianzenz,en,,,
edeysal,0.9,1.7,edeysal,en,,,
collapse_into,0.9,0.5,collapse_into,en,,,
gloquenzi,0.9,0.6,gloquenzi,it,,,
VerstyukIvan,0.9,1.9,VerstyukIvan,en,,,
jesuswasaloser,0.9,0.8,jesuswasaloser,uk,,,
The_IntelHub,0.9,1.7,The_IntelHub,en,,,
3132570977,0.8,0.6,MKoitmae,en,,,
1147085278022008833,0.8,0.4,Zeega333,en,,,
743927462,0.8,1,khuswand91,en,,,
1297925197547352067,0.8,1.3,booksiamreadin1,en,,,
2727049920,0.8,0.4,rosiedickson,en,,,
3578945177,0.8,1,MaxPowerMtl,en,,,
364476474,0.8,0.6,FlossSays,en,,,
2274255962,0.8,0.4,ViterVolodymyr,en,,,
31100180,0.8,1.2,Tannenberg1914,en,,,
2565339054,0.8,1.3,apklein51,en,,,
1286506538,0.8,1.1,SRMillar3,en,,,
2279566128,0.8,0.8,garland_paige,en,,,
879377928253050880,0.8,0.8,badc0fee,en,,,
17660893,0.8,0.6,SjoerdNolf,en,,,
107625265,0.8,0.4,NakedWookieeUK,en,,,
107563743,0.8,1,profkeithdevlin,en,,,
1075017674009272320,0.8,1,Ward56542233,en,,,
16475267,0.8,1.2,jackhutton,en,,,
729108692,0.8,0.3,TNikander,en,,,
37229237,0.8,0.8,DeMoraesLucia1,en,,,
336201124,0.8,1,wyndovelh,en,,,
901579132848422913,0.8,1,JanGilb33464730,en,,,
302628183,0.8,1.5,LyndonRosser,en,,,
957366649434333189,0.8,1,siledev1,en,,,
1175341696642502656,0.8,1,Christi71386739,en,,,
20423769,0.8,0.6,Mabbes1408,en,,,
753473771046969344,0.8,1.5,kdymond98,en,,,
2613821851,0.8,0.4,balppr,es,,,
1327026858714681344,0.8,0.2,emilyndosta,it,,,
1227402256749858818,0.8,0.4,AmandaLovering2,en,,,
1707521594,0.8,0.2,Strigiformes333,en,,,
2718806308,0.8,0.8,laschasmails,en,,,
3433454615,0.8,1,glyphfix,en,,,
730752852319076352,0.8,0.8,Weltenbrandt,en,,,
22439048,0.8,1.1,optimaxbenefits,en,,,
1478741400682479628,0.8,1.1,jackjacktayler,en,,,
944953218555105282,0.8,1.3,bateman_ketcham,en,,,
1224412787121754117,0.8,0.6,CBluesDC,en,,,
59695372,0.8,1.2,JurateBrown,en,,,
971247238268715011,0.8,4,WairarapaJane,en,,,
23102456,0.8,1,jjsalmo,en,,,
1224753522,0.8,1.1,FaganKara,en,,,
1197627171336073216,0.8,1.3,LindforsNina,en,,,
283179898,0.8,0.8,hunnybun100,en,,,
371117125,0.8,0.3,SomeWeirdBoyo,en,,,
3953329695,0.8,1.1,cacouteau,en,,,
